utt_id,wav_path,phone_len,romaji_len,devo_count,audio_dur_s,strata_group,split
BASIC5000_1517,data/jsut_ver1.1/basic5000/wav/BASIC5000_1517.wav,39,24,0,3.66,1,train
BASIC5000_1518,data/jsut_ver1.1/basic5000/wav/BASIC5000_1518.wav,45,29,2,3.94,2,train
BASIC5000_1519,data/jsut_ver1.1/basic5000/wav/BASIC5000_1519.wav,47,29,2,3.95,2,train
BASIC5000_1520,data/jsut_ver1.1/basic5000/wav/BASIC5000_1520.wav,42,28,3,3.66,2,train
BASIC5000_1521,data/jsut_ver1.1/basic5000/wav/BASIC5000_1521.wav,53,31,0,4.56,3,train
BASIC5000_1522,data/jsut_ver1.1/basic5000/wav/BASIC5000_1522.wav,40,22,0,3.5,2,train
BASIC5000_1523,data/jsut_ver1.1/basic5000/wav/BASIC5000_1523.wav,47,28,2,3.84,2,train
BASIC5000_1524,data/jsut_ver1.1/basic5000/wav/BASIC5000_1524.wav,48,30,1,3.98,2,train
BASIC5000_1525,data/jsut_ver1.1/basic5000/wav/BASIC5000_1525.wav,55,33,3,3.95,3,train
BASIC5000_1526,data/jsut_ver1.1/basic5000/wav/BASIC5000_1526.wav,58,32,1,4.82,3,val
BASIC5000_1527,data/jsut_ver1.1/basic5000/wav/BASIC5000_1527.wav,55,31,2,4.44,3,train
BASIC5000_1528,data/jsut_ver1.1/basic5000/wav/BASIC5000_1528.wav,33,20,1,2.94,1,train
BASIC5000_1529,data/jsut_ver1.1/basic5000/wav/BASIC5000_1529.wav,37,24,1,3.44,1,train
BASIC5000_1530,data/jsut_ver1.1/basic5000/wav/BASIC5000_1530.wav,51,32,1,4.36,3,train
BASIC5000_1531,data/jsut_ver1.1/basic5000/wav/BASIC5000_1531.wav,45,26,1,3.72,2,train
BASIC5000_1532,data/jsut_ver1.1/basic5000/wav/BASIC5000_1532.wav,39,23,2,3.49,1,train
BASIC5000_1533,data/jsut_ver1.1/basic5000/wav/BASIC5000_1533.wav,37,21,0,3.25,1,train
BASIC5000_1534,data/jsut_ver1.1/basic5000/wav/BASIC5000_1534.wav,60,37,1,5.03,3,train
BASIC5000_1535,data/jsut_ver1.1/basic5000/wav/BASIC5000_1535.wav,39,21,0,3.3,1,train
BASIC5000_1536,data/jsut_ver1.1/basic5000/wav/BASIC5000_1536.wav,30,17,1,2.52,1,train
BASIC5000_1537,data/jsut_ver1.1/basic5000/wav/BASIC5000_1537.wav,49,28,0,3.88,2,train
BASIC5000_1538,data/jsut_ver1.1/basic5000/wav/BASIC5000_1538.wav,43,26,2,4.51,2,train
BASIC5000_1539,data/jsut_ver1.1/basic5000/wav/BASIC5000_1539.wav,48,27,0,3.71,2,train
BASIC5000_1540,data/jsut_ver1.1/basic5000/wav/BASIC5000_1540.wav,59,34,2,4.86,3,train
BASIC5000_1541,data/jsut_ver1.1/basic5000/wav/BASIC5000_1541.wav,44,32,7,3.51,2,test
BASIC5000_1542,data/jsut_ver1.1/basic5000/wav/BASIC5000_1542.wav,41,23,0,4.23,2,train
BASIC5000_1543,data/jsut_ver1.1/basic5000/wav/BASIC5000_1543.wav,43,25,0,3.71,2,train
BASIC5000_1544,data/jsut_ver1.1/basic5000/wav/BASIC5000_1544.wav,32,18,0,2.75,1,train
BASIC5000_1545,data/jsut_ver1.1/basic5000/wav/BASIC5000_1545.wav,36,22,2,3.07,1,train
BASIC5000_1546,data/jsut_ver1.1/basic5000/wav/BASIC5000_1546.wav,38,23,0,3.12,1,test
BASIC5000_1547,data/jsut_ver1.1/basic5000/wav/BASIC5000_1547.wav,39,25,3,3.35,1,train
BASIC5000_1548,data/jsut_ver1.1/basic5000/wav/BASIC5000_1548.wav,36,21,0,3.47,1,train
BASIC5000_1549,data/jsut_ver1.1/basic5000/wav/BASIC5000_1549.wav,49,30,1,3.85,2,val
BASIC5000_1550,data/jsut_ver1.1/basic5000/wav/BASIC5000_1550.wav,68,39,1,5.18,3,train
BASIC5000_1551,data/jsut_ver1.1/basic5000/wav/BASIC5000_1551.wav,32,20,1,3.57,1,train
BASIC5000_1552,data/jsut_ver1.1/basic5000/wav/BASIC5000_1552.wav,55,35,4,4.6,3,train
BASIC5000_1553,data/jsut_ver1.1/basic5000/wav/BASIC5000_1553.wav,49,31,1,4.04,2,train
BASIC5000_1554,data/jsut_ver1.1/basic5000/wav/BASIC5000_1554.wav,53,32,2,4.18,3,train
BASIC5000_1555,data/jsut_ver1.1/basic5000/wav/BASIC5000_1555.wav,38,21,0,3.11,1,train
BASIC5000_1556,data/jsut_ver1.1/basic5000/wav/BASIC5000_1556.wav,59,35,1,4.81,3,train
BASIC5000_1557,data/jsut_ver1.1/basic5000/wav/BASIC5000_1557.wav,44,28,2,3.28,2,train
BASIC5000_1558,data/jsut_ver1.1/basic5000/wav/BASIC5000_1558.wav,35,20,0,3.25,1,train
BASIC5000_1559,data/jsut_ver1.1/basic5000/wav/BASIC5000_1559.wav,81,52,2,6.38,4,train
BASIC5000_1560,data/jsut_ver1.1/basic5000/wav/BASIC5000_1560.wav,72,43,1,6.98,4,train
BASIC5000_1561,data/jsut_ver1.1/basic5000/wav/BASIC5000_1561.wav,61,35,1,4.54,3,train
BASIC5000_1562,data/jsut_ver1.1/basic5000/wav/BASIC5000_1562.wav,42,25,0,3.35,2,train
BASIC5000_1563,data/jsut_ver1.1/basic5000/wav/BASIC5000_1563.wav,40,25,3,3.22,2,train
BASIC5000_1564,data/jsut_ver1.1/basic5000/wav/BASIC5000_1564.wav,43,28,1,4.09,2,train
BASIC5000_1565,data/jsut_ver1.1/basic5000/wav/BASIC5000_1565.wav,51,32,3,4.09,3,train
BASIC5000_1566,data/jsut_ver1.1/basic5000/wav/BASIC5000_1566.wav,38,25,3,3.01,1,test
BASIC5000_1567,data/jsut_ver1.1/basic5000/wav/BASIC5000_1567.wav,53,34,3,3.94,3,train
BASIC5000_1568,data/jsut_ver1.1/basic5000/wav/BASIC5000_1568.wav,35,19,0,2.83,1,train
BASIC5000_1569,data/jsut_ver1.1/basic5000/wav/BASIC5000_1569.wav,46,27,2,4.11,2,train
BASIC5000_1570,data/jsut_ver1.1/basic5000/wav/BASIC5000_1570.wav,15,9,0,4.25,1,train
BASIC5000_1571,data/jsut_ver1.1/basic5000/wav/BASIC5000_1571.wav,40,22,1,4.03,2,train
BASIC5000_1572,data/jsut_ver1.1/basic5000/wav/BASIC5000_1572.wav,74,43,1,5.63,4,val
BASIC5000_1573,data/jsut_ver1.1/basic5000/wav/BASIC5000_1573.wav,41,25,1,3.46,2,train
BASIC5000_1574,data/jsut_ver1.1/basic5000/wav/BASIC5000_1574.wav,33,22,4,2.87,1,train
BASIC5000_1575,data/jsut_ver1.1/basic5000/wav/BASIC5000_1575.wav,36,20,0,3.01,1,val
BASIC5000_1576,data/jsut_ver1.1/basic5000/wav/BASIC5000_1576.wav,31,19,1,2.77,1,train
BASIC5000_1577,data/jsut_ver1.1/basic5000/wav/BASIC5000_1577.wav,29,18,1,2.97,1,train
BASIC5000_1578,data/jsut_ver1.1/basic5000/wav/BASIC5000_1578.wav,94,56,2,7.82,4,train
BASIC5000_1579,data/jsut_ver1.1/basic5000/wav/BASIC5000_1579.wav,51,31,1,4.1,3,test
BASIC5000_1580,data/jsut_ver1.1/basic5000/wav/BASIC5000_1580.wav,44,25,0,4.29,2,train
BASIC5000_1581,data/jsut_ver1.1/basic5000/wav/BASIC5000_1581.wav,46,26,1,3.63,2,train
BASIC5000_1582,data/jsut_ver1.1/basic5000/wav/BASIC5000_1582.wav,65,40,2,5.2,3,train
BASIC5000_1583,data/jsut_ver1.1/basic5000/wav/BASIC5000_1583.wav,86,51,4,5.96,4,train
BASIC5000_1584,data/jsut_ver1.1/basic5000/wav/BASIC5000_1584.wav,46,26,1,3.51,2,val
BASIC5000_1585,data/jsut_ver1.1/basic5000/wav/BASIC5000_1585.wav,37,23,2,2.98,1,train
BASIC5000_1586,data/jsut_ver1.1/basic5000/wav/BASIC5000_1586.wav,40,22,1,3.32,2,train
BASIC5000_1587,data/jsut_ver1.1/basic5000/wav/BASIC5000_1587.wav,47,28,2,4.04,2,train
BASIC5000_1588,data/jsut_ver1.1/basic5000/wav/BASIC5000_1588.wav,42,25,0,3.67,2,test
BASIC5000_1589,data/jsut_ver1.1/basic5000/wav/BASIC5000_1589.wav,39,24,1,3.12,1,train
BASIC5000_1590,data/jsut_ver1.1/basic5000/wav/BASIC5000_1590.wav,44,25,1,3.88,2,train
BASIC5000_1591,data/jsut_ver1.1/basic5000/wav/BASIC5000_1591.wav,54,32,2,4.4,3,train
BASIC5000_1592,data/jsut_ver1.1/basic5000/wav/BASIC5000_1592.wav,87,55,0,7.26,4,train
BASIC5000_1593,data/jsut_ver1.1/basic5000/wav/BASIC5000_1593.wav,28,17,0,2.37,1,train
BASIC5000_1594,data/jsut_ver1.1/basic5000/wav/BASIC5000_1594.wav,43,27,2,3.52,2,train
BASIC5000_1595,data/jsut_ver1.1/basic5000/wav/BASIC5000_1595.wav,42,28,4,3.19,2,train
BASIC5000_1596,data/jsut_ver1.1/basic5000/wav/BASIC5000_1596.wav,72,45,3,5.2,4,train
BASIC5000_1597,data/jsut_ver1.1/basic5000/wav/BASIC5000_1597.wav,43,26,3,3.61,2,train
BASIC5000_1598,data/jsut_ver1.1/basic5000/wav/BASIC5000_1598.wav,42,26,2,3.21,2,train
BASIC5000_1599,data/jsut_ver1.1/basic5000/wav/BASIC5000_1599.wav,116,69,3,8.52,4,train
BASIC5000_1600,data/jsut_ver1.1/basic5000/wav/BASIC5000_1600.wav,52,33,4,4.01,3,train
BASIC5000_1601,data/jsut_ver1.1/basic5000/wav/BASIC5000_1601.wav,35,22,1,3.12,1,val
BASIC5000_1602,data/jsut_ver1.1/basic5000/wav/BASIC5000_1602.wav,39,25,2,3.84,1,train
BASIC5000_1603,data/jsut_ver1.1/basic5000/wav/BASIC5000_1603.wav,56,35,2,4.23,3,train
BASIC5000_1604,data/jsut_ver1.1/basic5000/wav/BASIC5000_1604.wav,29,17,0,2.53,1,train
BASIC5000_1605,data/jsut_ver1.1/basic5000/wav/BASIC5000_1605.wav,45,27,3,3.53,2,train
BASIC5000_1606,data/jsut_ver1.1/basic5000/wav/BASIC5000_1606.wav,42,25,0,3.52,2,train
BASIC5000_1607,data/jsut_ver1.1/basic5000/wav/BASIC5000_1607.wav,33,19,1,2.9,1,train
BASIC5000_1608,data/jsut_ver1.1/basic5000/wav/BASIC5000_1608.wav,34,20,1,2.77,1,train
BASIC5000_1609,data/jsut_ver1.1/basic5000/wav/BASIC5000_1609.wav,28,17,1,2.29,1,train
BASIC5000_1610,data/jsut_ver1.1/basic5000/wav/BASIC5000_1610.wav,41,24,1,3.47,2,test
BASIC5000_1611,data/jsut_ver1.1/basic5000/wav/BASIC5000_1611.wav,47,29,1,3.79,2,train
BASIC5000_1612,data/jsut_ver1.1/basic5000/wav/BASIC5000_1612.wav,41,23,0,3.39,2,train
BASIC5000_1613,data/jsut_ver1.1/basic5000/wav/BASIC5000_1613.wav,34,20,0,2.9,1,test
BASIC5000_1614,data/jsut_ver1.1/basic5000/wav/BASIC5000_1614.wav,31,18,0,2.68,1,test
BASIC5000_1615,data/jsut_ver1.1/basic5000/wav/BASIC5000_1615.wav,48,31,2,4.14,2,train
BASIC5000_1616,data/jsut_ver1.1/basic5000/wav/BASIC5000_1616.wav,39,24,3,3.17,1,val
BASIC5000_1617,data/jsut_ver1.1/basic5000/wav/BASIC5000_1617.wav,122,74,4,8.94,4,train
BASIC5000_1618,data/jsut_ver1.1/basic5000/wav/BASIC5000_1618.wav,42,25,2,3.38,2,train
BASIC5000_1619,data/jsut_ver1.1/basic5000/wav/BASIC5000_1619.wav,44,29,5,3.56,2,train
BASIC5000_1620,data/jsut_ver1.1/basic5000/wav/BASIC5000_1620.wav,32,19,0,2.87,1,val
BASIC5000_1621,data/jsut_ver1.1/basic5000/wav/BASIC5000_1621.wav,126,78,5,9.43,4,train
BASIC5000_1622,data/jsut_ver1.1/basic5000/wav/BASIC5000_1622.wav,109,63,2,8.36,4,train
BASIC5000_1623,data/jsut_ver1.1/basic5000/wav/BASIC5000_1623.wav,43,27,2,3.73,2,train
BASIC5000_1624,data/jsut_ver1.1/basic5000/wav/BASIC5000_1624.wav,39,23,3,3.31,1,train
BASIC5000_1625,data/jsut_ver1.1/basic5000/wav/BASIC5000_1625.wav,90,54,3,6.63,4,train
BASIC5000_1626,data/jsut_ver1.1/basic5000/wav/BASIC5000_1626.wav,38,22,0,2.97,1,train
BASIC5000_1627,data/jsut_ver1.1/basic5000/wav/BASIC5000_1627.wav,44,25,0,3.53,2,train
BASIC5000_1628,data/jsut_ver1.1/basic5000/wav/BASIC5000_1628.wav,40,24,0,4.01,2,train
BASIC5000_1629,data/jsut_ver1.1/basic5000/wav/BASIC5000_1629.wav,37,25,2,3.42,1,train
BASIC5000_1630,data/jsut_ver1.1/basic5000/wav/BASIC5000_1630.wav,53,32,0,4.36,3,train
BASIC5000_1631,data/jsut_ver1.1/basic5000/wav/BASIC5000_1631.wav,36,22,1,3.05,1,train
BASIC5000_1632,data/jsut_ver1.1/basic5000/wav/BASIC5000_1632.wav,51,32,2,3.99,3,train
BASIC5000_1633,data/jsut_ver1.1/basic5000/wav/BASIC5000_1633.wav,38,21,1,3.14,1,train
BASIC5000_1634,data/jsut_ver1.1/basic5000/wav/BASIC5000_1634.wav,45,26,1,3.73,2,train
BASIC5000_1635,data/jsut_ver1.1/basic5000/wav/BASIC5000_1635.wav,47,27,0,3.77,2,train
BASIC5000_1636,data/jsut_ver1.1/basic5000/wav/BASIC5000_1636.wav,52,31,2,4.02,3,train
BASIC5000_1637,data/jsut_ver1.1/basic5000/wav/BASIC5000_1637.wav,43,26,3,3.41,2,test
BASIC5000_1638,data/jsut_ver1.1/basic5000/wav/BASIC5000_1638.wav,50,31,1,4.3,3,train
BASIC5000_1639,data/jsut_ver1.1/basic5000/wav/BASIC5000_1639.wav,45,28,3,3.69,2,train
BASIC5000_1640,data/jsut_ver1.1/basic5000/wav/BASIC5000_1640.wav,44,26,1,3.48,2,train
BASIC5000_1641,data/jsut_ver1.1/basic5000/wav/BASIC5000_1641.wav,37,21,0,3.65,1,train
BASIC5000_1642,data/jsut_ver1.1/basic5000/wav/BASIC5000_1642.wav,45,26,0,3.62,2,train
BASIC5000_1643,data/jsut_ver1.1/basic5000/wav/BASIC5000_1643.wav,54,33,2,4.3,3,train
BASIC5000_1644,data/jsut_ver1.1/basic5000/wav/BASIC5000_1644.wav,43,25,1,3.64,2,train
BASIC5000_1645,data/jsut_ver1.1/basic5000/wav/BASIC5000_1645.wav,62,34,1,4.74,3,train
BASIC5000_1646,data/jsut_ver1.1/basic5000/wav/BASIC5000_1646.wav,42,26,2,3.62,2,train
BASIC5000_1647,data/jsut_ver1.1/basic5000/wav/BASIC5000_1647.wav,53,31,3,4.15,3,train
BASIC5000_1648,data/jsut_ver1.1/basic5000/wav/BASIC5000_1648.wav,45,30,4,3.76,2,train
BASIC5000_1649,data/jsut_ver1.1/basic5000/wav/BASIC5000_1649.wav,76,49,4,5.65,4,train
BASIC5000_1650,data/jsut_ver1.1/basic5000/wav/BASIC5000_1650.wav,35,21,0,2.86,1,train
BASIC5000_1651,data/jsut_ver1.1/basic5000/wav/BASIC5000_1651.wav,55,36,4,4.23,3,train
BASIC5000_1652,data/jsut_ver1.1/basic5000/wav/BASIC5000_1652.wav,44,28,2,4.09,2,val
BASIC5000_1653,data/jsut_ver1.1/basic5000/wav/BASIC5000_1653.wav,60,36,3,4.71,3,train
BASIC5000_1654,data/jsut_ver1.1/basic5000/wav/BASIC5000_1654.wav,32,22,3,3.14,1,train
BASIC5000_1655,data/jsut_ver1.1/basic5000/wav/BASIC5000_1655.wav,37,22,0,3.37,1,train
BASIC5000_1656,data/jsut_ver1.1/basic5000/wav/BASIC5000_1656.wav,48,29,1,3.69,2,train
BASIC5000_1657,data/jsut_ver1.1/basic5000/wav/BASIC5000_1657.wav,43,27,2,3.59,2,train
BASIC5000_1658,data/jsut_ver1.1/basic5000/wav/BASIC5000_1658.wav,49,31,3,3.92,2,train
BASIC5000_1659,data/jsut_ver1.1/basic5000/wav/BASIC5000_1659.wav,34,23,3,2.81,1,train
BASIC5000_1660,data/jsut_ver1.1/basic5000/wav/BASIC5000_1660.wav,34,21,0,2.74,1,train
BASIC5000_1661,data/jsut_ver1.1/basic5000/wav/BASIC5000_1661.wav,42,28,4,3.69,2,train
BASIC5000_1662,data/jsut_ver1.1/basic5000/wav/BASIC5000_1662.wav,36,21,1,3.22,1,val
BASIC5000_1663,data/jsut_ver1.1/basic5000/wav/BASIC5000_1663.wav,54,29,0,4.1,3,train
BASIC5000_1664,data/jsut_ver1.1/basic5000/wav/BASIC5000_1664.wav,28,17,2,3.69,1,train
BASIC5000_1665,data/jsut_ver1.1/basic5000/wav/BASIC5000_1665.wav,32,18,1,2.87,1,train
BASIC5000_1666,data/jsut_ver1.1/basic5000/wav/BASIC5000_1666.wav,36,23,1,3.3,1,train
BASIC5000_1667,data/jsut_ver1.1/basic5000/wav/BASIC5000_1667.wav,36,20,0,3.08,1,train
BASIC5000_1668,data/jsut_ver1.1/basic5000/wav/BASIC5000_1668.wav,40,22,0,3.14,2,train
BASIC5000_1669,data/jsut_ver1.1/basic5000/wav/BASIC5000_1669.wav,53,27,0,4.07,3,val
BASIC5000_1670,data/jsut_ver1.1/basic5000/wav/BASIC5000_1670.wav,49,28,0,3.73,2,val
BASIC5000_1671,data/jsut_ver1.1/basic5000/wav/BASIC5000_1671.wav,44,29,3,3.62,2,val
BASIC5000_1672,data/jsut_ver1.1/basic5000/wav/BASIC5000_1672.wav,31,18,1,2.63,1,train
BASIC5000_1673,data/jsut_ver1.1/basic5000/wav/BASIC5000_1673.wav,43,26,2,3.52,2,test
BASIC5000_1674,data/jsut_ver1.1/basic5000/wav/BASIC5000_1674.wav,34,21,2,2.82,1,train
BASIC5000_1675,data/jsut_ver1.1/basic5000/wav/BASIC5000_1675.wav,49,28,0,4.14,2,train
BASIC5000_1676,data/jsut_ver1.1/basic5000/wav/BASIC5000_1676.wav,38,25,1,3.16,1,train
BASIC5000_1677,data/jsut_ver1.1/basic5000/wav/BASIC5000_1677.wav,53,32,3,3.86,3,train
BASIC5000_1678,data/jsut_ver1.1/basic5000/wav/BASIC5000_1678.wav,50,32,2,4.02,3,train
BASIC5000_1679,data/jsut_ver1.1/basic5000/wav/BASIC5000_1679.wav,32,19,2,2.65,1,train
BASIC5000_1680,data/jsut_ver1.1/basic5000/wav/BASIC5000_1680.wav,89,51,2,6.31,4,train
BASIC5000_1681,data/jsut_ver1.1/basic5000/wav/BASIC5000_1681.wav,34,22,2,3.18,1,val
BASIC5000_1682,data/jsut_ver1.1/basic5000/wav/BASIC5000_1682.wav,28,18,0,2.72,1,train
BASIC5000_1683,data/jsut_ver1.1/basic5000/wav/BASIC5000_1683.wav,49,30,3,4.27,2,train
BASIC5000_1684,data/jsut_ver1.1/basic5000/wav/BASIC5000_1684.wav,37,22,1,2.95,1,train
BASIC5000_1685,data/jsut_ver1.1/basic5000/wav/BASIC5000_1685.wav,34,23,4,3.22,1,train
BASIC5000_1686,data/jsut_ver1.1/basic5000/wav/BASIC5000_1686.wav,35,21,1,2.76,1,train
BASIC5000_1687,data/jsut_ver1.1/basic5000/wav/BASIC5000_1687.wav,38,24,2,3.1,1,train
BASIC5000_1688,data/jsut_ver1.1/basic5000/wav/BASIC5000_1688.wav,45,24,0,3.44,2,train
BASIC5000_1689,data/jsut_ver1.1/basic5000/wav/BASIC5000_1689.wav,39,25,2,3.17,1,val
BASIC5000_1690,data/jsut_ver1.1/basic5000/wav/BASIC5000_1690.wav,49,28,0,3.85,2,train
BASIC5000_1691,data/jsut_ver1.1/basic5000/wav/BASIC5000_1691.wav,55,32,1,4.84,3,train
BASIC5000_1692,data/jsut_ver1.1/basic5000/wav/BASIC5000_1692.wav,57,32,0,4.26,3,train
BASIC5000_1693,data/jsut_ver1.1/basic5000/wav/BASIC5000_1693.wav,68,40,2,4.93,3,val
BASIC5000_1694,data/jsut_ver1.1/basic5000/wav/BASIC5000_1694.wav,36,20,0,2.8,1,train
BASIC5000_1695,data/jsut_ver1.1/basic5000/wav/BASIC5000_1695.wav,52,29,0,4.04,3,train
BASIC5000_1696,data/jsut_ver1.1/basic5000/wav/BASIC5000_1696.wav,36,22,1,3.18,1,train
BASIC5000_1697,data/jsut_ver1.1/basic5000/wav/BASIC5000_1697.wav,37,23,2,2.98,1,train
BASIC5000_1698,data/jsut_ver1.1/basic5000/wav/BASIC5000_1698.wav,53,30,1,3.86,3,train
BASIC5000_1699,data/jsut_ver1.1/basic5000/wav/BASIC5000_1699.wav,50,31,2,3.73,3,val
BASIC5000_1700,data/jsut_ver1.1/basic5000/wav/BASIC5000_1700.wav,34,22,3,2.83,1,train
BASIC5000_1701,data/jsut_ver1.1/basic5000/wav/BASIC5000_1701.wav,54,32,1,4.22,3,train
BASIC5000_1702,data/jsut_ver1.1/basic5000/wav/BASIC5000_1702.wav,32,21,2,2.7,1,train
BASIC5000_1703,data/jsut_ver1.1/basic5000/wav/BASIC5000_1703.wav,84,50,2,7.1,4,train
BASIC5000_1704,data/jsut_ver1.1/basic5000/wav/BASIC5000_1704.wav,36,21,0,3.09,1,train
BASIC5000_1705,data/jsut_ver1.1/basic5000/wav/BASIC5000_1705.wav,56,36,2,4.43,3,val
BASIC5000_1706,data/jsut_ver1.1/basic5000/wav/BASIC5000_1706.wav,43,26,2,3.31,2,val
BASIC5000_1707,data/jsut_ver1.1/basic5000/wav/BASIC5000_1707.wav,44,27,3,3.49,2,train
BASIC5000_1708,data/jsut_ver1.1/basic5000/wav/BASIC5000_1708.wav,52,29,0,4.26,3,train
BASIC5000_1709,data/jsut_ver1.1/basic5000/wav/BASIC5000_1709.wav,37,23,1,3.75,1,train
BASIC5000_1710,data/jsut_ver1.1/basic5000/wav/BASIC5000_1710.wav,39,23,1,3.25,1,test
BASIC5000_1711,data/jsut_ver1.1/basic5000/wav/BASIC5000_1711.wav,44,27,1,3.74,2,train
BASIC5000_1712,data/jsut_ver1.1/basic5000/wav/BASIC5000_1712.wav,49,28,1,3.66,2,val
BASIC5000_1713,data/jsut_ver1.1/basic5000/wav/BASIC5000_1713.wav,50,31,3,4.1,3,val
BASIC5000_1714,data/jsut_ver1.1/basic5000/wav/BASIC5000_1714.wav,58,33,0,4.45,3,val
BASIC5000_1715,data/jsut_ver1.1/basic5000/wav/BASIC5000_1715.wav,43,26,2,3.53,2,train
BASIC5000_1716,data/jsut_ver1.1/basic5000/wav/BASIC5000_1716.wav,65,39,2,5.32,3,train
BASIC5000_1717,data/jsut_ver1.1/basic5000/wav/BASIC5000_1717.wav,66,37,0,6.05,3,train
BASIC5000_1718,data/jsut_ver1.1/basic5000/wav/BASIC5000_1718.wav,37,21,0,2.95,1,train
BASIC5000_1719,data/jsut_ver1.1/basic5000/wav/BASIC5000_1719.wav,40,23,2,3.23,2,train
BASIC5000_1720,data/jsut_ver1.1/basic5000/wav/BASIC5000_1720.wav,27,16,1,2.66,1,train
BASIC5000_1721,data/jsut_ver1.1/basic5000/wav/BASIC5000_1721.wav,45,26,1,3.71,2,train
BASIC5000_1722,data/jsut_ver1.1/basic5000/wav/BASIC5000_1722.wav,61,34,1,4.88,3,train
BASIC5000_1723,data/jsut_ver1.1/basic5000/wav/BASIC5000_1723.wav,44,25,0,3.65,2,train
BASIC5000_1724,data/jsut_ver1.1/basic5000/wav/BASIC5000_1724.wav,58,37,4,4.44,3,train
BASIC5000_1725,data/jsut_ver1.1/basic5000/wav/BASIC5000_1725.wav,40,24,0,3.36,2,test
BASIC5000_1726,data/jsut_ver1.1/basic5000/wav/BASIC5000_1726.wav,51,30,2,3.82,3,train
BASIC5000_1727,data/jsut_ver1.1/basic5000/wav/BASIC5000_1727.wav,60,36,2,4.72,3,train
BASIC5000_1728,data/jsut_ver1.1/basic5000/wav/BASIC5000_1728.wav,41,25,0,3.6,2,test
BASIC5000_1729,data/jsut_ver1.1/basic5000/wav/BASIC5000_1729.wav,56,34,1,4.5,3,test
BASIC5000_1730,data/jsut_ver1.1/basic5000/wav/BASIC5000_1730.wav,41,24,0,3.29,2,train
BASIC5000_1731,data/jsut_ver1.1/basic5000/wav/BASIC5000_1731.wav,43,25,3,3.39,2,train
BASIC5000_1732,data/jsut_ver1.1/basic5000/wav/BASIC5000_1732.wav,71,40,0,5.56,4,train
BASIC5000_1733,data/jsut_ver1.1/basic5000/wav/BASIC5000_1733.wav,53,33,2,3.98,3,train
BASIC5000_1734,data/jsut_ver1.1/basic5000/wav/BASIC5000_1734.wav,53,33,2,4.12,3,train
BASIC5000_1735,data/jsut_ver1.1/basic5000/wav/BASIC5000_1735.wav,47,27,1,3.64,2,val
BASIC5000_1736,data/jsut_ver1.1/basic5000/wav/BASIC5000_1736.wav,42,26,2,3.7,2,train
BASIC5000_1737,data/jsut_ver1.1/basic5000/wav/BASIC5000_1737.wav,66,42,3,5.83,3,train
BASIC5000_1738,data/jsut_ver1.1/basic5000/wav/BASIC5000_1738.wav,32,19,1,2.81,1,train
BASIC5000_1739,data/jsut_ver1.1/basic5000/wav/BASIC5000_1739.wav,41,23,0,3.37,2,train
BASIC5000_1740,data/jsut_ver1.1/basic5000/wav/BASIC5000_1740.wav,47,29,1,3.95,2,train
BASIC5000_1741,data/jsut_ver1.1/basic5000/wav/BASIC5000_1741.wav,33,21,2,3.849291666666667,1,train
BASIC5000_1742,data/jsut_ver1.1/basic5000/wav/BASIC5000_1742.wav,45,29,5,3.36,2,test
BASIC5000_1743,data/jsut_ver1.1/basic5000/wav/BASIC5000_1743.wav,54,28,0,4.15,3,train
BASIC5000_1744,data/jsut_ver1.1/basic5000/wav/BASIC5000_1744.wav,55,30,1,4.36,3,train
BASIC5000_1745,data/jsut_ver1.1/basic5000/wav/BASIC5000_1745.wav,52,30,0,4.28,3,train
BASIC5000_1746,data/jsut_ver1.1/basic5000/wav/BASIC5000_1746.wav,41,23,1,3.31,2,test
BASIC5000_1747,data/jsut_ver1.1/basic5000/wav/BASIC5000_1747.wav,55,33,1,4.5,3,train
BASIC5000_1748,data/jsut_ver1.1/basic5000/wav/BASIC5000_1748.wav,32,19,1,2.56,1,train
BASIC5000_1749,data/jsut_ver1.1/basic5000/wav/BASIC5000_1749.wav,31,18,1,2.49,1,train
BASIC5000_1750,data/jsut_ver1.1/basic5000/wav/BASIC5000_1750.wav,37,22,1,3.04,1,train
BASIC5000_1751,data/jsut_ver1.1/basic5000/wav/BASIC5000_1751.wav,54,32,2,4.45,3,test
BASIC5000_1752,data/jsut_ver1.1/basic5000/wav/BASIC5000_1752.wav,70,46,5,5.09,4,train
BASIC5000_1753,data/jsut_ver1.1/basic5000/wav/BASIC5000_1753.wav,33,19,0,2.69,1,val
BASIC5000_1754,data/jsut_ver1.1/basic5000/wav/BASIC5000_1754.wav,44,25,2,3.45,2,train
BASIC5000_1755,data/jsut_ver1.1/basic5000/wav/BASIC5000_1755.wav,43,25,0,3.62,2,train
BASIC5000_1756,data/jsut_ver1.1/basic5000/wav/BASIC5000_1756.wav,59,37,3,4.5,3,train
BASIC5000_1757,data/jsut_ver1.1/basic5000/wav/BASIC5000_1757.wav,37,23,1,3.06,1,train
BASIC5000_1758,data/jsut_ver1.1/basic5000/wav/BASIC5000_1758.wav,58,37,3,4.72,3,val
BASIC5000_1759,data/jsut_ver1.1/basic5000/wav/BASIC5000_1759.wav,34,20,1,3.21,1,train
BASIC5000_1760,data/jsut_ver1.1/basic5000/wav/BASIC5000_1760.wav,50,29,0,3.85,3,train
